"(u'us', u'waiting')",1
"(u'concierge', u'check')",1
"(u'figured', u'hotel')",1
"(u'thought', u'weekend')",1
"(u'service', u'professional')",1
"(u'seriously', u'deal')",1
"(u'noticed', u'insects')",1
"(u'made', u'dizzy')",1
"(u'bed', u'valences')",1
"(u'bath', u'one')",1
"(u'friday', u'amd')",1
"(u'barely', u'better')",1
"(u'cost', u'view')",1
"(u'comfortable', u'chic')",1
"(u'appetizers', u'food')",1
"(u'message', u'stating')",1
"(u'late', u'enjoyment')",1
"(u'mins', u'confused')",1
"(u'truly', u'says')",1
"(u'stocked', u'mini')",1
"(u'hour', u'period')",1
"(u'continued', u'yell')",1
"(u'asked', u'suite')",1
"(u'comfortable', u'marked')",1
"(u'welcome', u'instead')",1
"(u'towers', u'trump')",1
"(u'motel', u'carpet')",1
"(u'minutes', u'customary')",1
"(u'get', u'nicer')",1
"(u'view', u'stunning')",1
"(u'able', u'grab')",1
"(u'chicago', u'look')",1
"(u'believe', u'statement')",1
"(u'comment', u'staff')",1
"(u'cannot', u'get')",1
"(u'lumpy', u'ready')",1
"(u'lousy', u'fairmont')",1
"(u'find', u'large')",1
"(u'could', u'lower')",1
"(u'fixed', u'got')",1
"(u'nights', u'confirmation')",1
"(u'bit', u'city')",1
"(u'ottoman', u'carpet')",1
"(u'minutes', u'year')",1
"(u'parking', u'vehicle')",1
"(u'terrible', u'concierge')",1
"(u'nothing', u'said')",1
"(u'conference', u'thought')",1
"(u'past', u'guests')",1
"(u'though', u'maid')",1
"(u'expectations', u'arrived')",1
"(u'way', u'clerk')",1
"(u'pressure', u'bed')",1
"(u'attractions', u'seems')",1
"(u'business', u'managing')",1
"(u'area', u'excellent')",1
"(u'staff', u'extra')",1
"(u'confused', u'desk')",1
"(u'horrible', u'water')",1
"(u'nice', u'sit')",1
"(u'raff', u'hanging')",1
"(u'connection', u'stay')",1
"(u'happy', u'look')",1
"(u'matter', u'fact')",1
"(u'one', u'worried')",1
"(u'following', u'found')",1
"(u'debacle', u'lisa')",1
"(u'beautiful', u'areas')",1
"(u'doubt', u'return')",1
"(u'cd', u'player')",1
"(u'expensive', u'get')",1
"(u'showed', u'paid')",1
"(u'make', u'stand')",1
"(u'starts', u'week')",1
"(u'dust', u'appeared')",1
"(u'charge', u'full')",1
"(u'spectacular', u'tell')",1
"(u'chairs', u'least')",1
"(u'designs', u'wall')",1
"(u'waived', u'second')",1
"(u'new', u'stylish')",1
"(u'saks', u'nordstroms')",1
"(u'amalfi', u'one')",1
"(u'enjoyed', u'couple')",1
"(u'lighting', u'outstanding')",1
"(u'yelp', u'reason')",1
"(u'warm', u'gracious')",1
"(u'seen', u'since')",1
"(u'helpful', u'granted')",1
"(u'roadside', u'motels')",1
"(u'classical', u'stylings')",1
"(u'encourages', u'use')",1
"(u'mustang', u'livid')",1
"(u'october', u'one')",1
"(u'end', u'places')",1
"(u'room', u'knew')",1
"(u'trendy', u'talbott')",1
"(u'well', u'problem')",1
"(u'sofitel', u'prior')",1
"(u'pretty', u'big')",1
"(u'set', u'bed')",1
"(u'gotta', u'shower')",1
"(u'nice', u'change')",1
"(u'expressed', u'displeasure')",1
"(u'top', u'bar')",1
"(u'boyfriend', u'come')",1
"(u'way', u'woke')",1
"(u'stuck', u'much')",1
"(u'new', u'ones')",1
"(u'unfamiliar', u'chicago')",1
"(u'claim', u'star')",1
"(u'ridiculous', u'remember')",1
"(u'recommendations', u'various')",1
"(u'friend', u'talking')",1
"(u'distance', u'decided')",1
"(u'good', u'views')",1
"(u'stain', u'duvet')",1
"(u'could', u'smell')",1
"(u'better', u'anticipation')",1
"(u'bright', u'point')",1
"(u'pulled', u'hit')",1
"(u'place', u'chill')",1
"(u'dining', u'facility')",1
"(u'good', u'considering')",1
"(u'ac', u'unit')",1
"(u'crib', u'expected')",1
"(u'free', u'two')",1
"(u'grant', u'pros')",1
"(u'assured', u'cousin')",1
"(u'turned', u'okay')",1
"(u'things', u'needed')",1
"(u'great', u'maintained')",1
"(u'february', u'little')",1
"(u'closets', u'room')",1
"(u'pits', u'customer')",1
"(u'excellent', u'professional')",1
"(u'nicest', u'places')",1
"(u'recession', u'mention')",1
"(u'start', u'housekeeping')",1
"(u'five', u'rowdy')",1
"(u'none', u'regular')",1
"(u'low', u'sheets')",1
"(u'annoyed', u'made')",1
"(u'treated', u'really')",1
"(u'using', u'get')",1
"(u'downside', u'expensive')",1
"(u'doorman', u'hotel')",1
"(u'costs', u'adjacent')",1
"(u'hotel', u'michigan')",1
"(u'workings', u'hotel')",1
"(u'welcome', u'probably')",1
"(u'smelled', u'quite')",1
"(u'pack', u'room')",1
"(u'crumbs', u'everywhere')",1
"(u'place', u'looked')",1
"(u'instead', u'gap')",1
"(u'close', u'terms')",1
"(u'change', u'get')",1
"(u'traveling', u'children')",1
"(u'overall', u'pleased')",1
"(u'always', u'water')",1
"(u'windows', u'dusty')",1
"(u'started', u'check')",1
"(u'injury', u'hotel')",1
"(u'certainly', u'feel')",1
"(u'cigarettes', u'strong')",1
"(u'hours', u'second')",1
"(u'river', u'plenty')",1
"(u'much', u'tv')",1
"(u'sorry', u'next')",1
"(u'good', u'ones')",1
"(u'appetizers', u'desserts')",1
"(u'tear', u'bathroom')",1
"(u'thought', u'cool')",1
"(u'glorified', u'closet')",1
"(u'adult', u'meal')",1
"(u'class', u'associations')",1
"(u'trash', u'disgusting')",1
"(u'worth', u'enduring')",1
"(u'breakfast', u'dinners')",1
"(u'kitchen', u'bedroom')",1
"(u'hand', u'tired')",1
"(u'roomy', u'great')",1
"(u'terrible', u'much')",1
"(u'also', u'cinema')",1
"(u'dissappointed', u'arrived')",1
"(u'walking', u'elsewhere')",1
"(u'hallway', u'coffee')",1
"(u'great', u'cocktails')",1
"(u'bath', u'base')",1
"(u'attention', u'got')",1
"(u'deal', u'hyatt')",1
"(u'lobby', u'trip')",1
"(u'attention', u'pillows')",1
"(u'extra', u'calories')",1
"(u'cold', u'everybody')",1
"(u'included', u'personalized')",1
"(u'however', u'early')",1
"(u'clients', u'going')",1
"(u'like', u'turn')",1
"(u'stay', u'rather')",1
"(u'loved', u'dunkin')",1
"(u'play', u'love')",1
"(u'hotel', u'lucky')",1
"(u'expansive', u'sitting')",1
"(u'layed', u'sleep')",1
"(u'decided', u'knickerbocker')",1
"(u'nights', u'spent')",1
"(u'ungodly', u'slow')",1
"(u'area', u'family')",1
"(u'name', u'wrong')",1
"(u'make', u'sleepy')",1
"(u'couple', u'years')",1
"(u'cafe', u'chicago')",1
"(u'amazing', u'waking')",1
"(u'expensive', u'furniture')",1
"(u'september', u'stayed')",1
"(u'smelled', u'must')",1
"(u'serviced', u'stay')",1
"(u'distasteful', u'never')",1
"(u'room', u'breathtaking')",1
"(u'failed', u'mention')",1
"(u'looking', u'space')",1
"(u'progresses', u'awaken')",1
"(u'service', u'materials')",1
"(u'balanced', u'edge')",1
"(u'hoping', u'would')",1
"(u'service', u'atmosphere')",1
"(u'great', u'asset')",1
"(u'air', u'vent')",1
"(u'saw', u'staying')",1
"(u'spent', u'come')",1
"(u'downtown', u'advantages')",1
"(u'intercontinental', u'marriott')",1
"(u'cost', u'parking')",1
"(u'persistently', u'confused')",1
"(u'clerk', u'personal')",1
"(u'clean', u'seem')",1
"(u'time', u'hospital')",1
"(u'nothing', u'hate')",1
"(u'come', u'handy')",1
"(u'toured', u'hotel')",1
"(u'highest', u'room')",1
"(u'everything', u'smells')",1
"(u'based', u'current')",1
"(u'tomorrow', u'passed')",1
"(u'long', u'moved')",1
"(u'trust', u'valets')",1
"(u'cheap', u'days')",1
"(u'stay', u'ok')",1
"(u'enough', u'good')",1
"(u'modern', u'recent')",1
"(u'something', u'traveled')",1
"(u'offered', u'card')",1
"(u'hold', u'five')",1
"(u'initial', u'booking')",1
"(u'however', u'conceirge')",1
"(u'bed', u'pain')",1
"(u'committing', u'moving')",1
"(u'right', u'started')",1
"(u'scene', u'ferris')",1
"(u'hotel', u'sorry')",1
"(u'despite', u'guests')",1
"(u'pillow', u'selcted')",1
"(u'someone', u'clearly')",1
"(u'reasonable', u'chicago')",1
"(u'soak', u'tub')",1
"(u'sometimes', u'tired')",1
"(u'ahead', u'finally')",1
"(u'stop', u'el')",1
"(u'paid', u'large')",1
"(u'easy', u'strolling')",1
"(u'occasions', u'made')",1
"(u'know', u'major')",1
"(u'skilled', u'made')",1
"(u'stay', u'offered')",1
"(u'blowing', u'would')",1
"(u'carpet', u'visited')",1
"(u'get', u'overwhelmed')",1
"(u'c', u'los')",1
"(u'bistro', u'must')",1
"(u'see', u'chicago')",1
"(u'less', u'friendly')",1
"(u'ready', u'find')",1
"(u'home', u'canceled')",1
"(u'time', u'offered')",1
"(u'fulfilling', u'request')",1
"(u'limp', u'sitting')",1
"(u'room', u'discount')",1
"(u'came', u'different')",1
"(u'moment', u'spend')",1
"(u'order', u'exactly')",1
"(u'surfaced', u'never')",1
"(u'open', u'trying')",1
"(u'hours', u'arrived')",1
"(u'radio', u'turn')",1
"(u'comfortable', u'luxurious')",1
"(u'feeling', u'intruded')",1
"(u'socialize', u'within')",1
"(u'million', u'things')",1
"(u'correction', u'emailed')",1
"(u'let', u'noise')",1
"(u'price', u'could')",1
"(u'overview', u'overrated')",1
"(u'jump', u'l')",1
"(u'boyfriend', u'showered')",1
"(u'memory', u'tarnish')",1
"(u'worth', u'luxury')",1
"(u'everything', u'nice')",1
"(u'managed', u'anniversary')",1
"(u'feathers', u'replaced')",1
"(u'test', u'according')",1
"(u'loop', u'thought')",1
"(u'poor', u'kept')",1
"(u'satisfy', u'taste')",1
"(u'ballroom', u'elegant')",1
"(u'rude', u'computer')",1
"(u'five', u'different')",1
"(u'chair', u'location')",1
"(u'email', u'exchange')",1
"(u'area', u'conference')",1
"(u'priceline', u'hotel')",1
"(u'rumbled', u'permanently')",1
"(u'opportunities', u'construction')",1
"(u'scar', u'face')",1
"(u'spent', u'eating')",1
"(u'obviously', u'care')",1
"(u'booking', u'stay')",1
"(u'rating', u'yelp')",1
"(u'two', u'sons')",1
"(u'excellent', u'position')",1
"(u'cannot', u'changed')",1
"(u'top', u'television')",1
"(u'son', u'awaken')",1
"(u'means', u'go')",1
"(u'room', u'high')",1
"(u'usa', u'would')",1
"(u'part', u'symptoms')",1
"(u'finger', u'sure')",1
"(u'needed', u'cleaning')",1
"(u'recently', u'horrible')",1
"(u'cubes', u'table')",1
"(u'rooms', u'hard')",1
"(u'deskperson', u'unidentifiable')",1
"(u'getaway', u'life')",1
"(u'surprised', u'state')",1
"(u'service', u'servers')",1
"(u'multiple', u'complaints')",1
"(u'maps', u'actually')",1
"(u'unique', u'hip')",1
"(u'ok', u'roaches')",1
"(u'fast', u'nice')",1
"(u'pool', u'beautiful')",1
"(u'big', u'day')",1
"(u'seeing', u'water')",1
"(u'efficient', u'expect')",1
"(u'travel', u'agency')",1
"(u'beds', u'seriously')",1
"(u'discovered', u'unfolding')",1
"(u'roof', u'building')",1
"(u'go', u'usually')",1
"(u'musicians', u'request')",1
"(u'room', u'designed')",1
"(u'hotels', u'liked')",1
"(u'conversations', u'guests')",1
"(u'loved', u'seafood')",1
"(u'continental', u'buffet')",1
"(u'arrived', u'ordered')",1
"(u'furniture', u'liking')",1
"(u'wear', u'damage')",1
"(u'price', u'expecting')",1
"(u'barely', u'large')",1
"(u'home', u'make')",1
"(u'comming', u'back')",1
"(u'juicy', u'prices')",1
"(u'given', u'large')",1
"(u'sell', u'suite')",1
"(u'long', u'last')",1
"(u'impress', u'perspective')",1
"(u'better', u'sleep')",1
"(u'day', u'hospital')",1
"(u'sent', u'clean')",1
"(u'makes', u'mad')",1
"(u'views', u'loud')",1
"(u'trained', u'customer')",1
"(u'finally', u'manager')",1
"(u'cost', u'including')",1
"(u'however', u'call')",1
"(u'irena', u'seemed')",1
"(u'go', u'arrived')",1
"(u'incredible', u'along')",1
"(u'witnessing', u'poor')",1
"(u'work', u'unfortunately')",1
"(u'river', u'near')",1
"(u'everyone', u'accommodating')",1
"(u'fine', u'would')",1
"(u'decent', u'price')",1
"(u'sharon', u'decided')",1
"(u'must', u'sent')",1
"(u'jeans', u'headed')",1
"(u'offer', u'many')",1
"(u'staying', u'oh')",1
"(u'cleaning', u'supplies')",1
"(u'twice', u'receive')",1
"(u'last', u'issue')",1
"(u'unfortunately', u'brought')",1
"(u'machines', u'top')",1
"(u'way', u'upon')",1
"(u'couldnt', u'honor')",1
"(u'absolutely', u'oozing')",1
"(u'appear', u'much')",1
"(u'stunning', u'first')",1
"(u'ask', u'front')",1
"(u'think', u'unreasonable')",1
"(u'rivers', u'skyline')",1
"(u'children', u'kids')",1
"(u'prefer', u'boutique')",1
"(u'covers', u'smelled')",1
"(u'hotels', u'traveling')",1
"(u'delicious', u'wait')",1
"(u'chicago', u'incredibly')",1
"(u'haggard', u'still')",1
"(u'get', u'hilton')",1
"(u'heaven', u'earth')",1
"(u'towers', u'three')",1
"(u'stuffy', u'going')",1
"(u'much', u'practically')",1
"(u'even', u'design')",1
"(u'erin', u'lobby')",1
"(u'cd', u'also')",1
"(u'atmosphere', u'relaxation')",1
"(u'noise', u'staff')",1
"(u'hotel', u'saying')",1
"(u'along', u'people')",1
"(u'ignore', u'era')",1
"(u'enemies', u'either')",1
"(u'riverwalk', u'cool')",1
"(u'narrow', u'near')",1
"(u'paintings', u'amazing')",1
"(u'convenient', u'stay')",1
"(u'atmosphere', u'streamlined')",1
"(u'phone', u'arrived')",1
"(u'complete', u'elevator')",1
"(u'imagined', u'forced')",1
"(u'bed', u'mini')",1
"(u'frendly', u'staff')",1
"(u'loaded', u'cart')",1
"(u'mind', u'make')",1
"(u'delicious', u'stunned')",1
"(u'bust', u'absolutely')",1
"(u'considering', u'city')",1
"(u'running', u'end')",1
"(u'small', u'decided')",1
"(u'card', u'lobby')",1
"(u'people', u'cynical')",1
"(u'like', u'ashtray')",1
"(u'prepared', u'major')",1
"(u'unpleasantness', u'normally')",1
"(u'splurge', u'fabulously')",1
"(u'viable', u'option')",1
"(u'gum', u'upset')",1
"(u'cultured', u'atmosphere')",1
"(u'bed', u'poor')",1
"(u'map', u'weekend')",1
"(u'reviews', u'nasty')",1
"(u'atrocious', u'story')",1
"(u'service', u'attendant')",1
"(u'due', u'price')",1
"(u'areas', u'really')",1
"(u'clerk', u'blew')",1
"(u'intend', u'spend')",1
"(u'think', u'dining')",1
"(u'get', u'expect')",1
"(u'mins', u'cleaning')",1
"(u'loved', u'conveniently')",1
"(u'towers', u'hotel')",1
"(u'glance', u'figured')",1
"(u'time', u'allowed')",1
"(u'warned', u'across')",1
"(u'understand', u'would')",1
"(u'experience', u'terrace')",1
"(u'bliss', u'guest')",1
"(u'skip', u'long')",1
"(u'bathrooms', u'king')",1
"(u'sweetie', u'lures')",1
"(u'area', u'wish')",1
"(u'day', u'right')",1
"(u'concrete', u'wall')",1
"(u'handled', u'care')",1
"(u'neck', u'support')",1
"(u'great', u'attractions')",1
"(u'process', u'fairly')",1
"(u'hotel', u'pure')",1
"(u'tag', u'also')",1
"(u'wrinkled', u'look')",1
"(u'prompted', u'quick')",1
"(u'tattered', u'patrons')",1
"(u'made', u'sexual')",1
"(u'establishment', u'building')",1
"(u'images', u'pure')",1
"(u'people', u'excellent')",1
"(u'spa', u'repair')",1
"(u'frienly', u'hotel')",1
"(u'making', u'beep')",1
"(u'w', u'aveda')",1
"(u'complimentary', u'kiehl')",1
"(u'closet', u'anything')",1
"(u'room', u'fit')",1
"(u'looked', u'glorious')",1
"(u'chicago', u'locations')",1
"(u'mention', u'traffic')",1
"(u'rude', u'arrogant')",1
"(u'wifi', u'conference')",1
"(u'noise', u'first')",1
"(u'nights', u'say')",1
"(u'urine', u'proceeded')",1
"(u'another', u'package')",1
"(u'quick', u'stop')",1
"(u'express', u'leaving')",1
"(u'ash', u'tray')",1
"(u'room', u'ways')",1
"(u'hour', u'constant')",1
"(u'touch', u'day')",1
"(u'wet', u'paint')",1
"(u'unwind', u'sample')",1
"(u'good', u'since')",1
"(u'however', u'plan')",1
"(u'words', u'manager')",1
"(u'lobby', u'majestic')",1
"(u'service', u'lovely')",1
"(u'provide', u'service')",1
"(u'insisted', u'fully')",1
"(u'began', u'right')",1
"(u'visit', u'area')",1
"(u'whistle', u'cab')",1
"(u'private', u'dining')",1
"(u'entrance', u'check')",1
"(u'across', u'staff')",1
"(u'consistent', u'reliable')",1
"(u'resort', u'employees')",1
"(u'spacious', u'glamorous')",1
"(u'really', u'room')",1
"(u'even', u'amount')",1
"(u'property', u'much')",1
"(u'fine', u'central')",1
"(u'though', u'valet')",1
"(u'concierges', u'big')",1
"(u'pleasure', u'location')",1
"(u'odor', u'smoke')",1
"(u'wanted', u'great')",1
"(u'phone', u'patient')",1
"(u'certainly', u'neither')",1
"(u'work', u'lobby')",1
"(u'nights', u'checking')",1
"(u'chance', u'three')",1
"(u'issue', u'corrected')",1
"(u'april', u'convenient')",1
"(u'day', u'arrived')",1
"(u'huge', u'line')",1
"(u'least', u'unless')",1
"(u'park', u'visit')",1
"(u'hate', u'like')",1
"(u'looking', u'escape')",1
"(u'also', u'hear')",1
"(u'lights', u'staff')",1
"(u'door', u'yeah')",1
"(u'manager', u'evening')",1
"(u'view', u'back')",1
"(u'read', u'restaurant')",1
"(u'amount', u'finally')",1
"(u'sights', u'price')",1
"(u'demanded', u'money')",1
"(u'old', u'urban')",1
"(u'replacing', u'cd')",1
"(u'beautiful', u'loved')",1
"(u'staying', u'focal')",1
"(u'rickety', u'crib')",1
"(u'ceiling', u'light')",1
"(u'roaches', u'crawling')",1
"(u'city', u'get')",1
"(u'floors', u'beds')",1
"(u'see', u'lakes')",1
"(u'sheraton', u'nice')",1
"(u'returned', u'long')",1
"(u'would', u'reluctantly')",1
"(u'clean', u'halls')",1
"(u'pee', u'truly')",1
"(u'groupings', u'chairs')",1
"(u'ridiculous', u'make')",1
"(u'generous', u'bathroom')",1
"(u'april', u'overseas')",1
"(u'somewhere', u'cheaper')",1
"(u'chicago', u'cousins')",1
"(u'proceeded', u'tell')",1
"(u'top', u'woke')",1
"(u'card', u'expenses')",1
"(u'pretty', u'reasonable')",1
"(u'nothing', u'almighty')",1
"(u'make', u'great')",1
"(u'finally', u'tell')",1
"(u'appointed', u'even')",1
"(u'rate', u'would')",1
"(u'begin', u'short')",1
"(u'allergies', u'also')",1
"(u'chicago', u'forcing')",1
"(u'era', u'travel')",1
"(u'rushed', u'check')",1
"(u'delicious', u'food')",1
"(u'minutes', u'approached')",1
"(u'period', u'able')",1
"(u'chicago', u'scored')",1
"(u'inc', u'tax')",1
"(u'eno', u'best')",1
"(u'unaccommodating', u'asked')",1
"(u'chose', u'hyatt')",1
"(u'missing', u'remote')",1
"(u'make', u'either')",1
"(u'bother', u'trying')",1
"(u'normal', u'rate')",1
"(u'motel', u'gorgeous')",1
"(u'services', u'afterward')",1
"(u'bigger', u'twin')",1
"(u'rang', u'hook')",1
"(u'paid', u'felt')",1
"(u'see', u'oh')",1
"(u'double', u'deluxe')",1
"(u'day', u'discuss')",1
"(u'stars', u'however')",1
"(u'midweek', u'convention')",1
"(u'even', u'seen')",1
"(u'request', u'guarantee')",1
"(u'remember', u'really')",1
"(u'time', u'lounging')",1
"(u'picks', u'bad')",1
"(u'everything', u'back')",1
"(u'luxurious', u'free')",1
"(u'modern', u'average')",1
"(u'took', u'time')",1
"(u'sleep', u'miserable')",1
"(u'service', u'redily')",1
"(u'sound', u'came')",1
"(u'mini', u'coffe')",1
"(u'affinia', u'list')",1
"(u'bill', u'location')",1
"(u'powerpoint', u'work')",1
"(u'painless', u'front')",1
"(u'helpful', u'knew')",1
"(u'nowadays', u'free')",1
"(u'accommodations', u'disposal')",1
"(u'calls', u'answered')",1
"(u'breakfast', u'without')",1
"(u'stay', u'air')",1
"(u'clean', u'everyone')",1
"(u'wonderful', u'touch')",1
"(u'feel', u'location')",1
"(u'adequate', u'apology')",1
"(u'hit', u'smelled')",1
"(u'nicely', u'please')",1
"(u'amazing', u'helpful')",1
"(u'park', u'even')",1
"(u'us', u'thru')",1
"(u'phone', u'rooms')",1
"(u'situated', u'magnificent')",1
"(u'things', u'since')",1
"(u'walls', u'must')",1
"(u'angeles', u'decided')",1
"(u'part', u'witnessing')",1
"(u'informed', u'floor')",1
"(u'baby', u'told')",1
"(u'classic', u'place')",1
"(u'beds', u'also')",1
"(u'showerhead', u'toilet')",1
"(u'reception', u'non')",1
"(u'rollaway', u'get')",1
"(u'new', u'honeycomb')",1
"(u'sensitivities', u'tell')",1
"(u'drink', u'irish')",1
"(u'tripadvisor', u'thing')",1
"(u'notice', u'inconveniences')",1
"(u'finest', u'hotel')",1
"(u'wait', u'unacceptable')",1
"(u'robes', u'etc')",1
"(u'however', u'excitement')",1
"(u'sent', u'change')",1
"(u'packages', u'compiled')",1
"(u'gave', u'woke')",1
"(u'band', u'stayed')",1
"(u'adhering', u'wall')",1
"(u'hallway', u'blew')",1
"(u'wife', u'already')",1
"(u'nice', u'lacking')",1
"(u'provide', u'excellent')",1
"(u'pleased', u'impressed')",1
"(u'enclosure', u'leak')",1
"(u'shower', u'short')",1
"(u'ok', u'may')",1
"(u'inch', u'plasmas')",1
"(u'near', u'shower')",1
"(u'yes', u'changes')",1
"(u'hotel', u'summer')",1
"(u'planning', u'year')",1
"(u'bar', u'hotels')",1
"(u'tried', u'lose')",1
"(u'bumping', u'slightly')",1
"(u'cash', u'guests')",1
"(u'case', u'despite')",1
"(u'even', u'disappointed')",1
"(u'air', u'turned')",1
"(u'cheeses', u'peppers')",1
"(u'proof', u'called')",1
"(u'ihome', u'stereo')",1
"(u'hammers', u'every')",1
"(u'option', u'receipt')",1
"(u'matched', u'modern')",1
"(u'beds', u'via')",1
"(u'round', u'staff')",1
"(u'floor', u'fab')",1
"(u'info', u'attitude')",1
"(u'smell', u'one')",1
"(u'stolen', u'items')",1
"(u'slept', u'including')",1
"(u'wanted', u'room')",1
"(u'bathroom', u'one')",1
"(u'ellipticals', u'bikes')",1
"(u'must', u'slang')",1
"(u'staffed', u'attentive')",1
"(u'huge', u'picture')",1
"(u'traveling', u'anywhere')",1
"(u'time', u'disappointing')",1
"(u'else', u'use')",1
"(u'national', u'historic')",1
"(u'enjoy', u'accosted')",1
"(u'towards', u'navy')",1
"(u'well', u'give')",1
"(u'ressies', u'part')",1
"(u'unfortunately', u'live')",1
"(u'days', u'went')",1
"(u'alcove', u'second')",1
"(u'terrible', u'checking')",1
"(u'mostly', u'french')",1
"(u'nothing', u'couple')",1
"(u'told', u'ambassador')",1
"(u'opened', u'cooked')",1
"(u'shampoo', u'provided')",1
"(u'receptionist', u'polite')",1
"(u'bonus', u'staff')",1
"(u'hotel', u'smelled')",1
"(u'uncomfortably', u'springy')",1
"(u'vacation', u'chose')",1
"(u'mean', u'everything')",1
"(u'table', u'coffee')",1
"(u'separate', u'stand')",1
"(u'celebrities', u'fact')",1
"(u'noticed', u'smelled')",1
"(u'stays', u'holiday')",1
"(u'see', u'kimpton')",1
"(u'somewhat', u'small')",1
"(u'referred', u'magnificent')",1
"(u'book', u'theater')",1
"(u'least', u'told')",1
"(u'line', u'credit')",1
"(u'travel', u'least')",1
"(u'lobby', u'clerk')",1
"(u'nearby', u'stay')",1
"(u'first', u'phone')",1
"(u'throbbing', u'headache')",1
"(u'noisy', u'uncomfortable')",1
"(u'great', u'wine')",1
"(u'hotels', u'online')",1
"(u'uninterested', u'jobs')",1
"(u'hotel', u'taken')",1
"(u'rather', u'eat')",1
"(u'welcomed', u'warmly')",1
"(u'forever', u'arrive')",1
"(u'mouthwash', u'opened')",1
"(u'wire', u'help')",1
"(u'lcd', u'televisions')",1
"(u'curtains', u'need')",1
"(u'took', u'like')",1
"(u'shampoo', u'body')",1
"(u'breakfast', u'dollars')",1
"(u'till', u'beautiful')",1
"(u'nice', u'actually')",1
"(u'like', u'considered')",1
"(u'beds', u'uncomfortable')",1
"(u'german', u'shepard')",1
"(u'personal', u'conversation')",1
"(u'time', u'seen')",1
"(u'since', u'hair')",1
"(u'since', u'change')",1
"(u'mixed', u'water')",1
"(u'allegro', u'said')",1
"(u'distance', u'parks')",1
"(u'waited', u'seconds')",1
"(u'bit', u'hike')",1
"(u'giant', u'earthworm')",1
"(u'town', u'located')",1
"(u'dinning', u'theater')",1
"(u'based', u'reservation')",1
"(u'excited', u'bathrobe')",1
"(u'stayed', u'hrh')",1
"(u'discovered', u'bed')",1
"(u'social', u'hour')",1
"(u'rooms', u'switch')",1
"(u'restful', u'base')",1
"(u'suggested', u'sink')",1
"(u'switches', u'difficult')",1
"(u'backwards', u'customer')",1
"(u'located', u'hard')",1
"(u'starwood', u'resort')",1
"(u'noise', u'higher')",1
"(u'centre', u'fact')",1
"(u'mcdonald', u'food')",1
"(u'bad', u'start')",1
"(u'finishing', u'phone')",1
"(u'everyone', u'excited')",1
"(u'would', u'needed')",1
"(u'parked', u'short')",1
"(u'beautiful', u'building')",1
"(u'strut', u'herve')",1
"(u'however', u'reached')",1
"(u'wants', u'go')",1
"(u'closes', u'stayed')",1
"(u'reception', u'bit')",1
"(u'arrived', u'friday')",1
"(u'tell', u'room')",1
"(u'phones', u'top')",1
"(u'would', u'reccommend')",1
"(u'wealth', u'patrons')",1
"(u'park', u'right')",1
"(u'nearby', u'health')",1
"(u'wasnt', u'worth')",1
"(u'stinch', u'stale')",1
"(u'information', u'staff')",1
"(u'unusable', u'top')",1
"(u'customers', u'chicago')",1
"(u'tribune', u'bldg')",1
"(u'find', u'closed')",1
"(u'always', u'think')",1
"(u'friendly', u'overall')",1
"(u'alone', u'go')",1
"(u'back', u'nap')",1
"(u'bathroom', u'request')",1
"(u'cleanliness', u'issue')",1
"(u'clean', u'contain')",1
"(u'concert', u'totally')",1
"(u'hopes', u'hotel')",1
"(u'seemed', u'interruption')",1
"(u'prefer', u'leaving')",1
"(u'nice', u'pampered')",1
"(u'hotel', u'larger')",1
"(u'everyone', u'met')",1
"(u'camera', u'traveled')",1
"(u'place', u'dirty')",1
"(u'could', u'cost')",1
"(u'creative', u'photography')",1
"(u'helped', u'amount')",1
"(u'rooms', u'came')",1
"(u'different', u'lonely')",1
"(u'city', u'big')",1
"(u'dated', u'depressing')",1
"(u'celebrate', u'special')",1
"(u'neither', u'wife')",1
"(u'clean', u'provided')",1
"(u'props', u'complaints')",1
"(u'chicago', u'raised')",1
"(u'valets', u'prompt')",1
"(u'bigger', u'pillows')",1
"(u'barley', u'even')",1
"(u'hangers', u'tv')",1
"(u'cheaply', u'made')",1
"(u'flight', u'checked')",1
"(u'around', u'outside')",1
"(u'opulent', u'accommodations')",1
"(u'lodging', u'james')",1
"(u'different', u'cruise')",1
"(u'night', u'anywhere')",1
"(u'including', u'linens')",1
"(u'stops', u'blue')",1
"(u'travelers', u'recently')",1
"(u'stylish', u'visitor')",1
"(u'nickel', u'dimming')",1
"(u'young', u'children')",1
"(u'images', u'hip')",1
"(u'older', u'woodwork')",1
"(u'department', u'refer')",1
"(u'making', u'talbott')",1
"(u'anyone', u'everything')",1
"(u'inattentiveness', u'staff')",1
"(u'flight', u'home')",1
"(u'says', u'specifically')",1
"(u'pleasure', u'moment')",1
"(u'instance', u'someone')",1
"(u'window', u'overall')",1
"(u'lobby', u'ask')",1
"(u'checked', u'dirty')",1
"(u'someone', u'cancel')",1
"(u'sorry', u'like')",1
"(u'already', u'room')",1
"(u'unprofessional', u'really')",1
"(u'expedia', u'expected')",1
"(u'downstairs', u'room')",1
"(u'though', u'cleaning')",1
"(u'requested', u'informed')",1
"(u'rooms', u'requested')",1
"(u'important', u'sanity')",1
"(u'slow', u'assuming')",1
"(u'yellow', u'theme')",1
"(u'repeatedly', u'asked')",1
"(u'check', u'sutton')",1
"(u'look', u'five')",1
